year,codigoconvocatoria,descripcion_item,estado_item,monto_referencial_item,monto_adjudicado_item,moneda,fecha_convocatoria,fecha_buenapro,fecha_consentimiento_bp,tipoprocesoseleccion,objetocontractual,entidad_departamento,entidad,f_convo_buenapro,f_buenapro_consentimiento
2018,430550,Mejoramiento y Rehabilitacion del camino vecinal Pacobamba - Huironay - Ccerabamba - Abra Cusque¿a (Apurimac),Contratado,20772552.05,20772552.05,Soles,2018-02-28,2018-08-23,2018-08-27,Convenio,Obra,LIMA,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO,176,4
2018,465203,CONTRATACI¿N DE EJECUCI¿N DE OBRA: CREACION DEL MURO DE PROTECCION EN LA MARGEN IZQUIERDA DE LA QUEBRADA SACHAPAPA EN LA ZONA URBANA DEL CENTRO POBLADO DE RAMON CASTILLA - DISTRITO DE CHAZUTA - PROVINCIA DE SAN MARTIN - REGION SAN MARTIN,Contratado,8540761.98,8540761.98,Soles,2018-08-07,2018-10-15,2018-10-15,Licitación Pública,Obra,SAN MARTIN,MUNICIPALIDAD DISTRITAL DE CHAZUTA,69,0
2018,477964,"¿MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL INICIAL EN LAS II.EE. N¿ 2006 - SECTOR WALTER ACEVEDO, N¿ 2008 - BARRIO LA ERMITA, N¿1597 - CASER¿O HUANGAMARCA, N¿ 1646 - SAMNE, N¿ 1596 - CASER¿O SANCHIQUE Y N¿ 1750 - BARRIO SANTA ROSA EN EL DISTRITO DE OTUZCO, PROVINCIA DE OTUZCO - LA LIBERTAD.¿",Contratado,10694240.32,10694240.32,Soles,2018-09-24,2018-11-30,2018-12-06,Licitación Pública,Obra,LA LIBERTAD,MUNICIPALIDAD PROVINCIAL DE OTUZCO,67,6
2018,439603,"MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LAS CALLES DEL CENTRO POBLADO PEDREGAL NORTE, DISTRITO DE MAJES - CAYLLOMA - AREQUIPA",Contratado,10221146.04,10221146.04,Soles,2018-04-17,2018-06-20,2018-07-05,Licitación Pública,Obra,AREQUIPA,MUNICIPALIDAD DISTRITAL DE MAJES - VILLA EL PEDREGAL,64,15
2018,433235,"EJECUCI¿N DE OBRA - PRIMERA ETAPA: PROYECTO ""CREACI¿N DE LOS SERVICIOS DEPORTIVOS Y RECREATIVOS DEL HUALLAGA CENTRAL 02, EN LAS CAPITALES DE LAS PROVINCIAS DE BELLAVISTA, HUALLAGA Y MARISCAL CACERES DEL DEPARTAMENTO DE SAN MART¿N""",Contratado,7797946.36,7269272.0,Soles,2018-03-14,2018-04-26,2018-05-10,Licitación Pública,Obra,SAN MARTIN,GOBIERNO REGIONAL DE SAN MARTIN SEDE CENTRAL,43,14
2018,485635,"REHABILITACI¿N, MEJORAMIENTO DE LA CARRETERA PUERTO SALINAS-SANTA ROSA-DISTRITO DE SANTA ROSA-JA¿N-CAJAMARCA",Contratado,19703172.06,19703172.06,Soles,2018-07-13,2018-12-04,2018-12-19,Licitación Pública,Obra,CAJAMARCA,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - JAEN,144,15
2018,494340,SERVICIO ADECUADO Y SUFICIENTE EQUIPAMIENTO PARA LA PRESTACION DEL SERVICIO DE SEGURIDAD CIUDADANA,Contratado,7011101.0,7011101.0,Soles,2018-09-25,2018-12-11,2018-12-11,Concurso Público,Servicio,LIMA,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - LIMA,77,0
2018,475514,SERVICIOS DE GESTI¿N Y CONSERVACION POR NIVELES DE SERVICIO DEL CORREDOR VIAL : EL REPOSO - DURAN - WAWICO - SIASME - PUENTE YANAYACU (SARAMIRIZA ) Y WAWICO - SANTA MARIA DE NIEVA - SIASME,Contratado,58163160.65,54084617.32,Soles,2018-09-13,2018-12-05,2018-12-17,Concurso Público,Servicio,LIMA,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),83,12
2018,487640,Ejecuci¿n de la obra: Sectorizaci¿n del Sistema de Agua Potable y Alcantarillado de la Parte Alta de Chorrillos: Matriz Pr¿ceres - Chorrillos.,Contratado,433240491.33,433240491.33,Soles,2018-05-31,2018-11-23,2018-12-05,Licitación Pública,Obra,LIMA,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,176,12
2018,444306,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LIMA Y CALLAO,Contratado,78557533.25,71477144.79,Soles,2018-05-09,2018-07-31,2018-08-14,Concurso Público,Servicio,LIMA,MINISTERIO PUBLICO,83,14
2018,461458,"Mejoramiento de la carretera Hu¿nuco - Conococha, sector Hu¿nuco - La Uni¿n - Huallanca - Ruta PE 3N",Contratado,1551500000.0,1241495685.46,Nuevos Soles,2018-07-20,2018-09-29,2018-11-08,Convenio,Obra,LIMA,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),71,40
2018,470736,"Ejecuci¿n de Obra: Mejoramiento del Acceso de la Poblaci¿n a los Servicios del Centro de Salud Fredy Vallejo Or¿, Distrito Yanahuanca, Provincia Daniel Alcides Carri¿n, Regi¿n Pasco",Contratado,87747105.94,87571611.73,Soles,2018-08-24,2018-12-14,2018-12-29,Licitación Pública,Obra,PASCO,GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,112,15
2018,518474,SERVICIO DE SEGURIDAD Y VIGILANCIA INTEGRAL PARA LOS DIFERENTES LOCALES DEL MINISTERIO DE TRABAJO  Y PROMOCION DEL EMPLEO,Contratado,10318400.78,8889900.0,Soles,2018-11-22,2019-04-17,2019-05-02,Concurso Público,Servicio,LIMA,MINISTERIO DE TRABAJO Y PROMOCION DEL EMPLEO,146,15
2018,516413,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA SEDE CENTRAL Y PERIFERICOS DEL MINISTERIO DE LA PRODUCCION,Contratado,8158566.24,6589021.92,Soles,2018-12-31,2019-07-05,2019-07-18,Concurso Público,Servicio,LIMA,MINISTERIO DE LA PRODUCCIÓN,186,13
2018,503737,"EJECUCI¿N DE OBRA: RECUPERACI¿N DE LOS SERVICIOS ECOSISTEMICOS DE LA MICROCUENCA DE LA QUEBRADA SINCHAO, AFECTADA POR LOS PASIVOS AMBIENTALES MINEROS DE LA EX UNIDAD MINERA CLEOPATRA, DISTRITO Y PROVINCIA DE HUALGAYOC - CAJAMARCA",Contratado,16298570.4,17544896.78,Soles,2018-12-20,2019-03-20,2019-03-21,Convenio,Obra,LIMA,EMPRESA ACTIVOS MINEROS SAC,90,1
2018,453613,"EJECUCION DE LA OBRA: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACI¿N INICIAL DE LAS INSTITUCIONES EDUCATIVAS EN LAS LOCALIDADES DE SALACHAR HUALASGOSDAY Y VILCAS, DISTRITO DE SANAGORAN, SANCHEZ CARRION LA LIBERTAD",Contratado,5177130.0,5177130.0,Soles,2018-06-19,2018-07-26,2018-07-30,Licitación Pública,Obra,LA LIBERTAD,MUNICIPALIDAD DISTRITAL DE SANAGORAN,37,4
2018,470077,"CONTRATACI¿N PARA LA EJECUCI¿N DE OBRA DEL PROYECTO: AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SERVICIO DE SANEAMIENTO BASICO DE LA LOCALIDAD DE INCA ROCA LOBOYACU, DISTRITO DE UCHIZA, PROVINCIA DE TOCACHE, DEPARTAMENTO DE SAN MARTIN (SNIP 293029).",Contratado,5737296.46,5628287.83,Soles,2018-08-23,2018-10-11,2018-10-23,Licitación Pública,Obra,LIMA,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,49,12
2018,450125,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES PRINCIPALES DE LOS CENTROS POBLADOS DE MOLLEHUACA, TOCOTA, EL POZO, SAN JUAN DEL POZO, LA PAMPA, DISTRITO DE HUANUHUANU ¿ CARAVELI ¿ AREQUIPA ¿ II ETAPA",Contratado,5409486.99,5409486.99,Soles,2018-06-04,2018-08-20,2018-08-21,Licitación Pública,Obra,AREQUIPA,MUNICIPALIDAD DISTRITAL DE HUANUHUANU,77,1
2018,452848,SERVICIO DE LIMPIEZA INTEGRAL A NIVEL NACIONAL DE LOS DISTRITOS FISCALES DEL MINISTERIO PUBLICO - ZONA SUR,Contratado,34062844.88,34062779.52,Soles,2018-06-15,2018-07-03,2018-07-04,Adjudicación Simplificada,Servicio,LIMA,CENTRAL DE COMPRAS PUBLICAS - PERU COMPRAS,18,1
2018,474010,EJECUCI¿N DE LA OBRA CONSTRUCCI¿N Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA Y DESAG¿E DE PUERTO BERM¿DEZ,Contratado,34888054.5,34888054.5,Soles,2018-07-04,2018-10-26,2018-11-12,Licitación Pública,Obra,PASCO,MUNICIPALIDAD DISTRITAL DE PUERTO BERMUDEZ,114,17
2018,553595,"Servicio de Consultoria para la Supervision de la Obra: Construccion y Mejoramiento de la Carretera PE-3N - Bambamarca- Paccha - Chimban - Pion - L.D. con Amazonas, EMP. AM-103 El Triunfo",Contratado,5041306.28,5041306.28,Soles,2018-11-09,2019-09-05,2019-09-18,Concurso Público,Consultoría de Obra,CAJAMARCA,GOBIERNO REGIONAL DE CAJAMARCA SEDE CENTRAL,300,13
2018,454111,SERVICIO DE TERCERIZACION DE LAS ACTIVIDADES DE OPERACION Y MANTENIMIENTO  PREDICTIVO  PREVENTIVO Y CORRECTIVO DEL SISTEMA DE DISTRIBUCION DE ENERGIA ELECTRICA EN LOS SERVICIOS ELECTRICOS OTUZCO  SANTIAGO DE CHUCO  HUAMACHUCO Y TAYABAMBA DE LA UNIDAD OPERATIVA LA LIBERTAD SIERRA,Contratado,7961306.39,7523010.65,Soles,2018-06-20,2018-08-08,2018-08-21,Concurso Público,Servicio,LA LIBERTAD,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA,49,13
2018,505761,SERVICIO DE LIMPIEZA GENERAL NO INDUSTRIAL DE AMBIENTES,Contratado,0.0,9789648.39,Soles,2018-12-29,2019-02-18,2019-02-19,Adjudicación Abreviada,Servicio,LIMA,PETROLEOS DEL PERU S.A.,51,1
2018,487354,"SERVICIO DE RECOJO, TRANSPORTE Y DISPOSICION FINAL DE RESIDUOS SOLIDOS DEL DISTRITO DE PUNCHANA PROVINCIA DE MAYNAS DEPARTAMENTO DE LORETO",Contratado,6174632.0,6174632.0,Soles,2018-10-25,2018-11-07,2018-11-07,Adjudicación Simplificada,Servicio,LORETO,MUNICIPALIDAD DISTRITAL DE PUNCHANA,13,0
2018,498517,"REHABILITACION DEL PUENTE PEATONAL CUADRA 18 DE LA AV. MALECON CHECA DE LA LOCALIDAD DE SAN JUAN DE LURIGANCHO, DISTRITO DE SAN JUAN DE LURIGANCHO, PROVINCIA LIMA, DEPARTAMENTO LIMA, CI N¿ 2390624",Contratado,11482172.72,10333955.46,Soles,2018-11-30,2018-12-14,2018-12-15,Procedimiento Especial de Contratación,Obra,LIMA,GOBIERNO REGIONAL METROPOLITANO DE LIMA,14,1
2018,446533,EJECUCI¿N DE LA OBRA: CONSTRUCCI¿N E IMPLEMENTACI¿N DEL HOSPITAL II-1 SAN IGNACIO.,Contratado,74602297.94,74602297.94,Soles,2018-04-30,2018-07-13,2018-07-13,Adjudicación Simplificada,Obra,CAJAMARCA,GOBIERNO REGIONAL DE CAJAMARCA - GERENCIA SUB REGIONAL JAEN,74,0
2018,470554,"CONTRATACION DE LA EJECUCION DE LA OBRA: CREACION, MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LAS CINCO LOCALIDADES DE LAS LOCALIDADES DE CONOBAMBA, YESO TACANA, PORVENIR, BUENOS AIRES DE OCUPAMPA, VIRGEN GRANDE DE QUILLIN DISTRITO RIPAN, PROVINCIA DE DOS DE MAYO - HUANUCO",Contratado,5180942.01,5180942.01,Soles,2018-08-24,2018-09-28,2018-09-29,Licitación Pública,Obra,HUANUCO,MUNICIPALIDAD PROVINCIAL DE DOS DE MAYO - LA UNION,35,1
2018,464997,"Adquisici¿n de la soluci¿n Integral para el Tunel Interactivo con Equipamiento, sistema audio visual inmersivo, interactivo y envolvente de gran formato con un sistema de realidad aumentada",Contratado,6080000.0,6030000.0,Soles,2018-06-22,2018-08-18,2018-08-20,Licitación Pública,Bien,LIMA,EMPRESA MUNICIPAL INMOBILIARIA DE LIMA S.A.,57,2
2018,494950,"EJECUCI¿N DE LA OBRA: ""MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL NESHUYA - CURIMANA, DISTRITOS DE IRAZOLA Y CURIMANA, PROVINCIA DE PADRE ABAD, DEPARTAMENTO DE UCAYALI""",Contratado,203260008.49,203260008.49,Soles,2018-10-26,2018-11-29,2018-12-17,Adjudicación Simplificada,Obra,UCAYALI,GOBIERNO REGIONAL DE UCAYALI SEDE CENTRAL,34,18
2018,504922,SERVICIO DE ACTIVIDADES COMERCIALES DE ELECTRO PUNO S.A.A.: ZONA 1 - PUNO Y FRONTERA NORTE,Contratado,11557080.5,10958259.6,Soles,2018-12-27,2019-02-06,2019-02-19,Concurso Público,Servicio,PUNO,EMPRESA DE SERVICIOS PUBLICOS DE ELECTRICIDAD PUNO  S.A.A.,41,13
2018,506752,SERVICIO DE ATENCION AMBULATORIA AL SIS CON IRC TERMINAL EN HEMODIALISIS LIMA METROPOLITANA ESTE 2,Contratado,8403677.1,8403677.1,Soles,2018-12-28,2019-02-04,2019-02-05,Adjudicación Simplificada,Servicio,LIMA,FONDO INTANGIBLE SOLIDARIO DE SALUD,38,1
2018,504042,"EJECUCI¿N DE LA OBRA: ""MEJORAMIENTO Y AMPLIACI¿N DEL SISTEMA DE AGUA POTABLE E INSTALACI¿N DEL SISTEMA DE ALCANTARILLADO EN LAS LOCALIDADES DE MARISCAL CASTILLA, VILLA SAN ISIDRO, SAN RAMON Y JORGE CHAVEZ.",Contratado,15830125.13,15750974.49,Soles,2018-07-26,2018-12-22,2019-01-10,Licitación Pública,Obra,LA LIBERTAD,MUNICIPALIDAD DISTRITAL DE GUADALUPE,149,19
2018,505594,Servicio de Terapia Respiratoria a Domicilio para pacientes Adultos y Pedi¿tricos del HNERM,Contratado,9570900.0,8732150.0,Soles,2018-12-31,2019-03-29,2019-04-01,Concurso Público,Servicio,LIMA,SEGURO SOCIAL DE SALUD,88,3
2018,490705,"ELABORACI¿N DEL EXPEDIENTE T¿CNICO Y EJECUCI¿N DE OBRA DE LOS PROYECTOS: REHABILITACI¿N DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL HUAMANA, SECTOR HUAMANA CACHAPAMPA SAN ISIDRO, YAUTAN, CASMA, ANCASH Y DEL CANAL SANTA MANUELA, SECTOR AYHUAY, HUARMEY,",Consentido,6671753.0,6004577.7,Soles,2018-11-07,2018-11-22,2018-11-29,Procedimiento Especial de Contratación,Obra,LIMA,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI,15,7
2018,459831,SERVICIO DE SEGURIDAD Y VIGILANCIA  PARA  LA  ZONA  SUR  II,Contratado,43628876.72,40637257.2,Soles,2018-07-16,2018-09-20,2018-10-03,Concurso Público,Servicio,LIMA,MINISTERIO PUBLICO,66,13
2018,479823,Mejoramiento en la Prestaci¿n de los Servicios Administrativos en la Universidad Nacional Agraria de la Selva,Contratado,8505631.71,8498299.28,Soles,2018-09-28,2018-11-09,2018-11-12,Licitación Pública,Obra,HUANUCO,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,42,3
2018,474653,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL CENTRO DE SALUD HAQUIRA, DISTRITO DE HAQUIRA, PROVINCIA DE COTABAMBAS, REGION APURIMAC, CODIGO SNIP 385674",Contratado,26145987.87,26145000.0,Soles,2018-07-31,2018-09-26,2018-10-10,Licitación Pública,Obra,LIMA,UNIDAD EJECUTORA 125 PROGRAMA NACIONAL DE INVERSIONES EN SALUD,57,14
2018,507401,"EJECUCION DE OBRA ""AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO EN A.H. OLLANTA HUMALA TASSO""",Contratado,13297745.89,13237675.21,Soles,2018-09-20,2019-03-18,2019-03-28,Licitación Pública,Obra,PIURA,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO GRAU S.A.,179,10
2018,458506,"CONTRATACI¿N DE LA EJECUCION DE OBRA MEJORAMIENTO DEL SERVICIO DE SALUD EN LOS ESTABLECIMIENTOS DE SALUD DE BALSAPATA, CHOQUESANI, ACLLAMAYO E ICHUCAHUA, DEL DISTRITO DE ORURILLO  MELGAR  PUNO.",Consentido,7395740.34,7395740.34,Soles,2018-07-09,2018-09-05,2018-09-05,Licitación Pública,Obra,PUNO,MUNICIPALIDAD DISTRITAL DE ORURILLO,58,0
2018,460425,"CREACION DEL SISTEMA DE AGUA POTABLE Y DESAG¿E DE LA LOCALIDAD DE ALIANZA CRISTIANA, DISTRITO DE ANDOAS - DATEM DEL MARA¿ON - LORETO",Contratado,12492598.68,11593000.0,Soles,2018-07-18,2018-08-24,2018-08-24,Licitación Pública,Obra,LORETO,MUNICIPALIDAD DISTRITAL DE ANDOAS,37,0
2018,472557,"Ejecuci¿n de la Obra: Mejoramiento de los servicios culturales en la Provincia de Moyobamba, Regi¿n San Mart¿n-Etapa II.",Contratado,11104636.03,10838125.03,Soles,2018-09-04,2018-10-12,2018-10-25,Licitación Pública,Obra,SAN MARTIN,GOBIERNO REGIONAL DE SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO,38,13
2018,508198,"SERVICIO DE ALIMENTACI¿N PARA LA POPE (INTERNOS(AS), NI¿OS) Y PERSONAL INPE DE LOS ESTABLECIMIENTOS PENITENCIARIOS DEL DEPARTAMENTO DE LAMBAYEQUE",Contratado,6980625.0,6980625.0,Soles,2018-11-27,2019-02-08,2019-02-25,Concurso Público,Servicio,LAMBAYEQUE,INPE-DIRECCION REGIONAL NORTE CHICLAYO,73,17
2018,484699,"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA:¿CREACION, MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN COMUNIDADES DE LARAMATE, SAN JOSE DE MICHCA, CCAYARPACHI, CRUZ CUCHO Y SANTIAGO DE PISCHA, DISTRITO DE SANTIAGO DE PISC",Contratado,10805335.04,10805335.04,Soles,2018-10-17,2018-12-11,2018-12-11,Licitación Pública,Obra,AYACUCHO,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PISCHA,55,0
2018,439612,"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA:¿INSTALACI¿N DE LOS SERVICIOS DE SALUD DE PRIMER NIVEL DE COMPLEJIDAD I-1 EN LAS LOCALIDADES DE BELLAVISTA, IRMA CHICO, GOLLUMYA Y SAN LORENZO DE ISCO, DISTRITO DE PACHAS-DOS DE MAYO-HU¿NUCO",Contratado,8027002.84,8027002.84,Soles,2018-04-17,2018-05-21,2018-05-22,Licitación Pública,Obra,HUANUCO,MUNICIPALIDAD DISTRITAL DE PACHAS,34,1
2018,459053,"Mejoramiento del camino vecinal Cruce Congacha - Se¿or de la Humildad - Cueva Blanca, Distrito Incahuasi, Provincia Ferre¿afe, Departamento Lambayeque",Contratado,7709844.1,7478345.84,Soles,2018-07-11,2018-10-02,2018-10-02,Convenio,Obra,LIMA,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO,83,0
2018,463206,EJECUCI¿N DE OBRA DEL PROYECTO: MEJORAMIENTO DEL CENTRO DE SERVICICIOS AL CONTRIBUYENTE Y CENTRO DE CONTROL Y FISCALIZACION DE TACNA - SNIP N¿ 195992,Contratado,14987691.22,14987691.22,Soles,2018-07-31,2018-09-19,2018-10-01,Licitación Pública,Obra,LIMA,INVERSION PUBLICA SUNAT,50,12
2018,445586,CONSTRUCCION DEL CENTRO DE PRONOSTICO HIDROMETEREOLOGICO E INNOVACION DE LA DIRECCION REGIONAL SENAMHI-JUNIN,Contratado,7580417.22,7527354.3,Soles,2018-05-14,2018-08-14,2018-08-27,Licitación Pública,Obra,LIMA,SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA,92,13
2018,453279,"CREACI¿N DEL SERVICIO DE PROTECCI¿N CONTRA INUNDACIONES EN LA MARGEN DERECHA DEL R¿O R¿MAC DESDE EL PUENTE MILAGROS, HASTA EL L¿MITE DE PROPIEDAD EDEGEL EN EL AA.HH. PRO HOGAR CANTAGALLO, DISTRITO DE LURIGANCHO - LIMA, TRAMOS 2 PIP 2380367",Contratado,5953204.85,5953204.85,Soles,2018-06-18,2018-08-11,2018-08-23,Licitación Pública,Obra,LIMA,MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA),54,12
2018,453789,"MEJORAMIENTO A NIVEL DE TRATAMIENTO SUPERFICIAL BICAPA DEL CAMINO VECINAL CCOLLOTA-TAURISMA-VISBE-LUICHO-HUAYNACOTAS, DISTRITO DE HUAYNACOTAS, PROVINCIA DE LA UNI¿N",Contratado,11326922.05,11326922.05,Soles,2018-06-19,2018-08-21,2018-08-22,Licitación Pública,Obra,AREQUIPA,MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS - LA UNION,63,1
2018,460510,"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA ""AMPLIACI¿N Y MEJORAMIENTO DEL SISTEMA DE RIEGO DE LAS COMUNIDADES DE CCACCACHA, TANCARHUAYCCO Y TIMPUCCHUAYCCO DEL DISTRITO DE TALAVERA - PROVINCIA DE ANDAHUAYLAS ¿ DEPARTAMENTO  APURIMAC""",Contratado,5272478.53,5272478.53,Soles,2018-07-18,2018-08-24,2018-08-27,Licitación Pública,Obra,APURIMAC,MUNICIPALIDAD DISTRITAL DE TALAVERA,37,3
2018,525097,Seguridad y Vigilancia - Red Asistencial Piura,Contratado,24770207.67,20166794.56,Soles,2018-10-15,2019-06-03,2019-06-14,Concurso Público,Servicio,LIMA,SEGURO SOCIAL DE SALUD,231,11
2018,456781,CONSTRUCCION DEL NUEVO LABORATORIO EN REFINERIA CONCHAN,Contratado,16141104.01,18373572.47,Soles,2018-04-17,2018-07-03,2018-07-03,Proceso por Competencia,Obra,LIMA,PETROLEOS DEL PERU S.A.,77,0
2018,463713,CREACION DE TROCHA CARROZABLE AUQUIMARCA A CHINCHE DEL CENTRO POBLADO DE AUQUIMARCA DISTRITO DE PAUCARTAMBO-PASCO,Contratado,6535522.94,6535522.94,Soles,2018-08-02,2018-09-06,2018-09-07,Licitación Pública,Obra,PASCO,MUNICIPALIDAD DISTRITAL DE PAUCARTAMBO,35,1
2018,476623,Meropenem 500 mg,Contratado,6514987.0,5280000.0,Soles,2018-09-21,2018-10-23,2018-11-07,Subasta Inversa Electrónica,Bien,LIMA,SEGURO SOCIAL DE SALUD,32,15
2018,462287,Contrataci¿n del Servicio de Alimentos de E.P. Cusco Varones y Cusco Mujeres,Contratado,5846017.75,5289120.0,Soles,2018-07-25,2018-09-06,2018-09-19,Concurso Público,Servicio,CUSCO,INPE-DIRECCION REGIONAL SUR ORIENTE CUSCO,43,13
2018,483822,"CONTRATACI¿N DE LA EJECUCI¿N DE LA OBRA: INSTALACI¿N  DE LOS SERVICIOS DE EDUCACION INICIAL ESCOLARIZADOS EN LA I.E. 429-156/Mx-P,I.E.38268,I.E.429-158/Mx-U DE LOS CENTROS POBLADOS DE VISTA ALEGRE, SIVIA, CINTIARO EN LOS DISTRITOS DE SIVIA Y CANAYRE, PROVINCIA DE HUANTA AYACUCHO.",Contratado,7462890.22,7462890.22,Soles,2018-10-16,2018-12-18,2018-12-20,Licitación Pública,Obra,AYACUCHO,MUNICIPALIDAD PROVINCIAL DE HUANTA,63,2
2018,458522,CONTRATACI¿N DE EJECUTOR DE OBRA PARA LA EJECUCI¿N DEL PROYECTO: MEJORAMIENTO  Y CREACI¿N DEL CAMINO VECINAL HUACHOCOLPA A MARCAVALLE DISTRITO DE HUACHOCOLPA  TAYACAJA  HUANCAVELICA CUI 2176457,Contratado,8969254.3,8969254.3,Soles,2018-07-09,2018-09-04,2018-09-05,Licitación Pública,Obra,HUANCAVELICA,MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA - TAYACAJA,57,1
2018,480600,"CREACION DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES INTERNAS DE LAS ASOCIACIONES LAS DALIAS, LAS DALIAS II, LAS RETAMAS Y FRESAS, SECTOR GALLINAZOS, DISTRITO DE PUENTE PIEDRA - LIMA ¿ LIMA; SNIP 342997",Contratado,5295861.72,5295861.72,Soles,2018-10-02,2018-11-16,2018-11-16,Licitación Pública,Obra,LIMA,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,45,0
2018,454490,"contrataci¿n de la ejecuci¿n de la obra: ¿Mejoramiento y rehabilitaci¿n de la v¿a vecinal cruce de Maino Calpil¿n Tolp¿n, distrito de San Isidro del Maino - Chachapoyas - Amazonas¿.",Contratado,5105064.86,5105064.86,Soles,2018-06-21,2018-07-25,2018-07-25,Licitación Pública,Obra,AMAZONAS,MUNICIPALIDAD DISTRITAL SAN ISIDRO DE MAYNO,34,0
2018,467574,"CONTRATACI¿N DE LA EJECUCI¿N DE OBRA: CREACI¿N DEL SERVICIO DE TRANSITABILIDAD VEHICULAR DEL TRAMO ALPACHACA - INQUI-INCARACCAY, DISTRITO DE SIVIA - HUANTA - AYACUCHO.",Contratado,6050059.21,6050059.21,Soles,2018-08-15,2018-10-19,2018-10-23,Licitación Pública,Obra,AYACUCHO,MUNICIPALIDAD DISTRITAL DE SIVIA,65,4
2018,448374,"CONTRATACION PARA LA EJECUCION DE LA OBRA: CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO DE HUMAYA, DISTRITO DE HUAURA-HUAURA-LIMA, META I.",Contratado,7160914.95,7160914.95,Soles,2018-05-25,2018-08-28,2018-09-11,Licitación Pública,Obra,LIMA,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,95,14
2018,502862,"EJECUCI¿N DE OBRA MEJORAMIENTO Y CREACI¿N DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LAS COMUNIDADES DE PARASPAMPA, SAN FRANCISCO DE CUCHICANCHA Y SAN MART¿N DE ANDARACCAY, DISTRITO DE ACOCRO-HUAMANGA ¿ AYACUCHO",Contratado,6878307.0,6878307.0,Soles,2018-10-30,2019-01-10,2019-01-11,Licitación Pública,Obra,AYACUCHO,MUNICIPALIDAD DISTRITAL DE ACOCRO,72,1
2018,494928,EJECUCION DE LA OBRA: MEJORAMIENTO SERVICIO DE TRANSITABILIDAD VEHICULAR DEL CAMINO VECINAL ¿ 18KM EN EMP. IC-106 (CASA BLANCA) ¿ LD. HUANCAVELICA CASA BLANCA- DISTRITO DE YAUCA DEL ROSARIO- PROVINCIA DE ICA-DEPARTAMENTO DE ICA,Contratado,5601531.48,5601531.48,Soles,2018-11-08,2018-11-24,2018-11-24,Procedimiento Especial de Contratación,Obra,ICA,MUNICIPALIDAD DISTRITAL DE YAUCA DEL ROSARIO,16,0
